,bagging_fraction,bagging_freq,boosting_type,feature_fraction,lambda_l1,lambda_l2,learning_rate,max_bin,metric,min_data_in_leaf,min_gain_to_split,num_boost_round,num_class,num_leaves,num_threads,objective,reduced_dimension,loss,accuracy_score_train,accuracy_score_valid,accuracy_score_test,precision_score_test,recall_score_test,f1_score_test,status
345,0.4,8.0,gbdt,0.4,11.0,430.0,0.6,255.0,multi_error,1100.0,0.6800000000000002,1000.0,3.0,170.0,12.0,multiclass,0.7200000000000001,-0.5191013900002964,0.6703681017960522,0.523635932544975,0.5191013900002964,0.5191013900002964,0.5191013900002964,0.5191013900002964,ok
346,0.7,8.0,gbdt,0.4,11.0,430.0,0.9000000000000002,255.0,multi_error,800.0,0.6200000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7200000000000001,-0.518419726741946,0.6625931121692913,0.5202572537861948,0.518419726741946,0.518419726741946,0.518419726741946,0.518419726741946,ok
347,0.7,8.0,gbdt,0.5,11.0,430.0,0.6,255.0,multi_error,650.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7200000000000001,-0.5285557630182863,0.7348402521191045,0.5237248451438902,0.5285557630182863,0.5285557630182863,0.5285557630182863,0.5285557630182863,ok
348,0.7,8.0,gbdt,0.4,11.0,430.0,0.8500000000000002,255.0,multi_error,800.0,0.52,1000.0,3.0,95.0,12.0,multiclass,0.7200000000000001,-0.5214131175720933,0.6686491079014444,0.5267182359740376,0.5214131175720933,0.5214131175720933,0.5214131175720933,0.5214131175720933,ok
349,0.5,8.0,gbdt,0.6000000000000001,11.0,430.0,0.7000000000000001,255.0,multi_error,800.0,0.6600000000000001,1000.0,3.0,140.0,12.0,multiclass,0.7200000000000001,-0.5188050146705788,0.6399201754559286,0.526303310512433,0.5188050146705788,0.5188050146705788,0.5188050146705788,0.5188050146705788,ok
350,0.7,8.0,gbdt,0.4,11.0,430.0,0.7500000000000001,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.7200000000000001,-0.5204054414510536,0.6965481812254253,0.5220355057645002,0.5204054414510536,0.5204054414510536,0.5204054414510536,0.5204054414510536,ok
351,0.7,8.0,gbdt,0.4,11.0,430.0,0.6,255.0,multi_error,500.0,0.6400000000000001,1000.0,3.0,155.0,12.0,multiclass,0.67,-0.5232506446163422,0.7229159668846693,0.5194274028629857,0.5232506446163422,0.5232506446163422,0.5232506446163422,0.5232506446163422,ok
352,0.7,8.0,gbdt,0.4,11.0,430.0,0.6,255.0,multi_error,800.0,0.6400000000000001,1000.0,3.0,140.0,12.0,multiclass,0.7200000000000001,-0.5244361459352124,0.7423583805892,0.5300376396668741,0.5244361459352124,0.5244361459352124,0.5244361459352124,0.5244361459352124,ok
353,0.4,8.0,gbdt,0.4,11.0,350.0,0.9500000000000003,255.0,multi_error,800.0,0.7000000000000002,1000.0,3.0,125.0,12.0,multiclass,0.68,-0.5025636466020569,0.57312639544763,0.5084615156634362,0.5025636466020569,0.5025636466020569,0.5025636466020569,0.5025636466020569,ok
354,0.7,8.0,gbdt,0.4,11.0,370.0,0.8000000000000002,255.0,multi_error,1100.0,0.5800000000000001,1000.0,3.0,50.0,12.0,multiclass,0.7000000000000001,-0.5128775080762278,0.680237497777163,0.5175898758187368,0.5128775080762278,0.5128775080762278,0.5128775080762278,0.5128775080762278,ok
